"Depth","Giesecke et al. 2014 (MADCAP) - Calibrated radiocarbon years BP","EPD - Radiocarbon years BP","Sample quantity","Acer","Alchemilla t.","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Angelica archangelica-type","Angelica palustris-type","Angelica sylvestris","Anthemideae undif.","Apiaceae undif.","Apium t.","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Berula erecta","Betula","Brassicaceae","Buxus","Calluna","Campanulaceae","Cardueae undif.","Carum verticillatum","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cicuta virosa","Cistaceae","Cornus","Corylus","Crassulaceae","Cupressaceae","Cuscuta","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagus","Fallopia","Fern","Fern-Equisetophyta","Filipendula t.","Frangula","Fraxinus","Galium t.","Genisteae","Gentiana t.","Geranium","Halimium/Tuberaria","Hedera","HippophaÃ« rhamnoides","Hydrocotyle","Hypericum undif.","Ilex","IsoÃ«tes","Jasminum","Juglans","Lamiaceae undif.","Laserpitium","Linum t.","Lonicera","Lotus t.","Lycopodium spike...112","Lycopodium spike...113","Lysimachia","Lythrum","Menyanthes","Mercurialis","Morella","Musci","Myriophyllum alterniflorum t.","Myrtus","Nymphaea","Olea t.","Onagraceae","Papaver t.","Parnassia","Paronychieae","Pedicularis","Pentaglottis sempervirens","Petaloid monocot","Phillyrea","Physospermum cornubiense","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Portulacaceae t.","Potamogeton","Potentilla t.","Prunus t.","Quercus undif.","Ranunculaceae undif.","Reseda/Sesamoides","Rhamnus","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Saxifraga t.","Saxifragaceae","Scrophulariaceae undif.","Selinum carvifolia","Silaum silaus-type","Solanum","Sparganium","Spergularia t.","Spike tablets","Taxus","Thalictrum","Thymelaeaceae undif.","Trifolium t.","Trinia glauca-type","Typha","Ulmus t.","Urtica t.","Valeriana","Valerianella","Viburnum","Viola","Vitis","Zea"
" 755.0","10118/10024/9933","--/8953/--",NA,"0","0","1","1","0","0","0","0","0","1","16","0","0","2","0","0","0","88","1","0","0","1","0","0","1","0","0","3","0","0","0","0","6","2","0","2","0","3","0","0","0","0","0","0","0","15","0","0","3","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","36","11329","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","0","0","0","204","0","0","0","82","2","1","485","3","0","0","0","1","35","27","0","0","0","0","1","0","0","0","0","3","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 760.0","10195/10103/10009","--/9012/--",NA,"0","0","1","1","0","0","0","0","0","0","15","0","0","1","1","1","0","83","0","0","0","1","0","0","3","0","1","2","0","0","0","0","5","0","0","2","0","2","0","0","0","0","0","0","0","13","0","1","4","1","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","57","11329","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","80","0","0","0","148","0","0","0","36","1","0","512","2","0","0","0","4","12","18","0","0","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 765.0","10275/10182/10086","--/9070/--",NA,"0","0","1","2","0","0","0","0","0","0","11","0","0","0","0","0","0","90","0","0","1","2","2","0","4","0","0","1","0","0","0","1","9","1","0","3","0","2","0","0","0","0","0","0","0","9","0","0","7","1","2","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","43","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","59","0","0","1","117","0","0","0","60","0","0","466","5","0","0","1","0","32","23","0","1","1","0","0","0","0","0","0","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 770.0","10357/10262/10162","--/9128/--",NA,"0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","2","0","110","1","0","1","2","0","0","4","0","0","2","0","0","0","3","0","1","0","3","0","3","0","0","0","0","0","0","0","9","0","1","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","11329","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","1","0","59","0","1","0","120","0","0","0","27","0","0","389","2","0","0","0","1","20","25","0","1","2","0","1","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 775.0","10443/10341/10238","--/9186/--",NA,"0","0","0","0","0","0","0","2","0","5","27","1","0","4","2","0","0","87","3","0","0","6","0","0","5","0","0","6","0","0","0","0","17","2","0","4","0","0","0","0","0","0","0","0","0","14","0","0","0","2","1","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","41","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","90","0","1","0","264","0","0","0","23","1","0","524","5","0","0","0","1","47","11","0","0","2","0","1","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 780.0","10528/10420/10312","--/9244/--",NA,"0","0","0","0","0","0","0","0","0","0","14","1","0","4","0","1","0","174","1","0","3","3","0","0","2","0","0","0","0","0","0","0","3","0","0","3","0","4","0","1","0","0","0","0","0","11","0","0","4","0","3","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","87","11329","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","90","0","1","0","170","2","0","0","26","1","0","429","3","0","0","0","1","19","28","1","0","3","0","0","0","0","0","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 785.0","10616/10500/10385","--/9303/--",NA,"0","0","0","1","0","0","0","0","0","1","33","0","0","4","2","0","0","203","3","0","0","2","1","0","0","0","0","2","0","0","0","0","2","0","0","9","0","0","0","1","0","0","0","0","0","7","0","0","5","1","4","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","59","11329","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","4","0","0","0","53","0","1","0","178","0","0","0","13","2","0","385","6","0","0","0","1","34","28","0","0","2","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 790.0","10706/10579/10457","--/9361/--",NA,"0","0","0","1","0","0","0","0","0","0","13","0","0","0","0","0","0","252","0","0","0","0","0","0","0","0","0","4","0","1","0","0","6","1","0","2","0","2","0","1","0","0","0","0","0","6","0","0","4","0","3","1","0","0","1","0","0","0","4","0","1","0","0","1","0","0","0","0","55","11329","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","2","1","0","0","70","0","0","0","198","0","0","0","2","0","0","448","1","0","0","0","2","32","28","0","0","0","0","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 795.0","10750/10624/10503","--/9393/--",NA,"0","0","1","0","0","0","0","0","0","0","16","0","0","3","1","2","0","66","3","0","0","0","0","0","0","0","0","1","0","0","0","1","9","3","0","0","0","3","0","0","0","0","0","0","0","7","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","11329","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","2","1","0","0","62","0","1","1","202","0","0","0","0","2","0","433","2","0","0","0","3","37","18","0","1","2","0","2","0","0","0","0","2","1","7","0","0","2","0","0","0","0","0","0","0","0","0","0"
" 800.0","10753/10634/10520","--/9399/--",NA,"0","0","0","1","0","0","0","0","0","0","34","0","0","1","0","0","0","294","3","0","1","3","0","0","3","0","0","4","0","0","0","0","10","0","0","2","0","0","0","0","0","0","1","0","0","7","0","0","15","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","11329","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","1","3","0","0","0","91","0","4","0","245","0","0","0","0","0","0","519","4","0","1","5","3","42","33","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 805.0","10766/10644/10526","--/9404/--",NA,"0","0","1","0","0","0","0","0","0","0","25","0","0","6","0","1","0","407","0","0","0","1","0","2","0","0","0","1","0","0","0","1","6","2","0","2","0","1","0","0","0","0","0","0","0","7","0","0","9","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","11329","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","3","3","0","0","0","58","1","2","0","215","0","0","0","0","0","0","541","2","0","0","3","1","35","23","0","0","2","0","0","0","0","0","0","1","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 810.0","10790/10654/10533","--/9410/--",NA,"0","0","0","0","0","0","0","0","0","0","38","0","0","4","0","4","0","195","0","0","0","1","0","0","1","0","0","2","0","0","0","0","10","3","0","2","0","4","0","0","0","0","0","0","0","7","0","1","5","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","74","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","2","0","0","0","73","0","0","0","146","0","0","0","0","0","0","474","0","0","0","2","2","43","34","0","0","5","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 815.0","10823/10664/10544","--/9416/--",NA,"0","0","1","1","0","0","0","1","0","0","32","0","0","3","0","1","0","365","4","0","1","3","1","0","3","0","0","2","0","0","0","0","12","2","0","2","0","5","0","1","0","0","0","0","0","11","0","1","13","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","5","0","0","0","57","0","1","0","201","0","0","0","0","0","0","605","1","0","0","4","0","56","32","0","0","4","0","1","0","0","0","0","3","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 820.0","10857/10674/10551","--/9421/--",NA,"0","0","1","1","0","0","0","0","0","0","22","0","0","1","0","0","0","227","1","0","2","1","0","0","1","0","0","3","0","0","0","0","14","1","0","0","0","2","0","1","0","0","0","0","0","4","0","0","9","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","61","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","3","2","0","0","0","55","0","1","0","118","0","0","0","0","0","0","462","1","0","0","3","2","36","31","0","0","1","0","0","0","0","0","0","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 825.0","10904/10684/10543","--/9427/--",NA,"0","0","1","0","0","0","0","0","0","0","24","0","0","1","0","0","0","306","2","0","1","2","2","0","1","0","0","3","0","0","0","1","8","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","6","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","11329","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","2","0","1","0","44","0","1","0","123","0","0","0","0","1","0","319","2","0","0","2","0","42","19","0","0","1","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0"
" 830.0","10946/10694/10542","--/9433/--",NA,"0","0","2","1","0","0","0","0","0","1","15","0","0","2","0","0","0","210","1","0","0","2","0","0","2","0","0","1","0","0","0","0","11","2","0","2","0","6","0","0","0","0","0","0","0","7","0","0","4","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","11329","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","1","2","0","2","0","52","0","1","0","185","0","0","0","0","2","0","349","2","0","0","5","0","43","20","0","0","0","0","0","0","0","0","0","3","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 835.0","10987/10704/10542","--/9439/--",NA,"0","0","0","2","0","0","0","0","0","1","19","0","0","4","0","1","0","185","0","0","3","2","1","0","0","0","0","1","0","0","0","1","6","2","0","2","0","9","0","0","0","0","0","0","0","6","0","0","2","0","1","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","25","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","52","0","2","0","109","0","0","0","0","0","0","243","3","0","0","3","0","26","14","0","0","0","0","1","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 840.0","11031/10714/10539","--/9444/--",NA,"0","0","4","1","0","0","0","0","0","1","32","0","0","7","0","3","0","219","0","0","0","1","0","0","4","0","0","1","0","0","0","1","9","0","0","2","0","4","0","0","0","0","0","0","0","5","0","0","8","0","3","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","11329","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","72","1","2","0","185","0","0","0","0","2","0","311","0","0","0","7","0","48","12","0","0","0","0","0","0","0","0","0","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 845.0","11075/10724/10533","--/9450/--",NA,"0","0","1","0","0","1","0","0","0","1","35","0","0","1","0","1","0","331","1","0","1","1","1","0","2","0","0","3","0","0","0","0","14","1","0","4","0","8","0","3","0","0","0","0","0","7","0","0","5","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","11329","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","3","3","0","0","0","81","1","1","0","143","0","0","0","0","0","0","447","0","0","0","2","0","55","18","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 850.0","11091/10750/10563","--/9467/--",NA,"0","0","1","0","0","0","0","0","0","1","21","0","0","1","0","1","0","323","1","0","0","0","0","1","1","0","0","4","0","0","0","1","4","1","0","0","0","4","0","1","0","0","0","0","0","5","0","0","5","4","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","0","1","0","112","0","0","0","0","0","0","340","6","0","0","2","1","43","19","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 855.0","11109/10776/10592","--/9485/--",NA,"0","0","1","1","0","1","0","0","0","0","38","0","0","6","0","6","0","273","1","0","1","3","0","0","5","0","0","7","0","0","0","0","16","0","0","3","0","8","0","1","0","0","0","0","0","12","0","0","3","1","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","101","0","1","1","275","0","0","0","0","1","0","392","1","0","0","5","2","62","16","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
" 860.0","11128/10802/10617","--/9502/--",NA,"0","0","1","2","0","1","0","0","0","1","24","0","0","2","0","1","0","280","1","0","0","1","0","0","1","0","0","2","0","0","0","1","6","1","0","4","0","4","0","1","0","0","0","0","0","9","0","0","9","1","4","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","41","11329","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","1","0","0","0","60","0","1","0","206","0","0","0","0","2","0","293","4","1","0","4","0","41","23","0","0","2","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 865.0","11145/10828/10642","--/9519/--",NA,"0","0","1","0","0","0","0","0","0","0","29","0","0","1","0","3","0","375","1","0","3","1","0","0","3","0","0","1","0","0","0","1","4","0","0","2","0","1","0","2","0","0","0","0","0","10","0","0","5","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","61","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","50","0","0","1","126","0","0","0","0","0","0","277","1","1","0","5","1","43","25","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 870.0","11159/10853/10668","--/9537/--",NA,"0","0","0","1","0","0","0","0","0","0","19","0","0","2","0","1","1","542","0","0","5","1","0","0","1","0","0","3","0","0","0","0","15","0","0","0","0","2","0","0","0","0","0","0","0","11","0","0","7","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","72","0","1","0","159","0","0","0","0","1","0","324","2","0","0","4","1","39","27","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
" 875.0","11170/10879/10694","--/9554/--",NA,"0","0","0","0","0","0","0","0","0","1","27","0","0","5","0","1","0","521","0","0","0","2","1","0","2","0","0","4","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","9","0","0","10","1","10","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","0","66","0","1","0","136","0","0","0","0","1","0","233","0","1","0","4","4","45","6","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 880.0","11181/10905/10720","--/9571/--",NA,"0","0","0","1","0","0","0","0","0","1","21","0","0","3","0","0","0","565","1","0","0","2","0","0","5","0","1","7","0","0","0","0","7","2","0","1","0","1","0","1","0","0","1","0","0","8","0","0","6","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","11329","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","3","0","1","0","91","0","1","0","131","0","0","0","0","1","0","278","0","0","0","6","0","53","51","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
" 885.0","11200/10931/10741","--/9589/--",NA,"0","0","1","0","0","0","0","0","0","0","10","0","0","5","0","3","0","296","0","0","0","1","0","0","0","0","1","3","0","0","0","0","6","0","1","0","0","6","0","0","0","0","0","0","0","8","0","0","5","1","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","50","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","61","0","2","0","107","0","0","0","0","2","0","191","0","0","0","4","4","41","27","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 890.0","11220/10957/10761","--/9606/--",NA,"0","0","0","0","0","0","0","0","0","1","13","0","0","2","0","2","0","393","0","0","1","2","0","0","2","0","0","1","0","0","0","0","5","1","0","1","0","7","0","0","0","0","0","0","0","7","0","0","4","2","0","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","56","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","33","0","1","0","114","0","0","0","0","0","0","114","4","0","0","3","2","32","12","1","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 895.0","11239/10982/10781","--/9624/--",NA,"0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","2","0","351","0","0","0","0","1","0","1","0","0","2","0","0","0","0","2","1","0","1","0","5","0","0","0","0","0","0","0","8","0","0","5","0","5","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","49","11329","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","50","0","2","0","94","0","0","0","0","0","0","115","0","0","0","10","2","32","20","0","1","4","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 900.0","11262/11008/10802","--/9641/--",NA,"0","0","0","0","0","0","0","0","0","3","13","0","0","2","0","2","0","250","1","0","2","1","0","0","1","0","0","3","0","0","0","0","6","0","0","0","0","5","0","0","0","0","0","0","0","6","0","0","1","1","2","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","52","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","39","0","1","0","99","0","0","0","0","1","0","113","0","0","0","2","1","41","22","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 905.0","11286/11034/10823","--/9658/--",NA,"0","0","1","0","0","0","0","0","0","0","14","0","0","5","0","4","0","238","1","0","0","0","0","0","2","0","0","2","0","0","0","1","4","0","0","0","0","5","0","0","0","0","0","0","0","8","0","0","3","0","3","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","22","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","37","0","0","0","68","0","0","0","0","0","0","89","0","0","0","4","1","30","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 910.0","11311/11060/10844","--/9676/--",NA,"0","0","0","2","0","0","0","0","0","0","30","0","0","3","0","3","0","374","1","0","1","1","0","0","1","0","0","2","0","0","0","0","9","0","0","2","0","5","0","0","0","0","0","0","0","12","0","0","3","1","9","3","8","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","30","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","49","0","0","1","104","0","0","0","0","0","0","88","2","0","0","9","1","54","16","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 915.0","11336/11086/10863","--/9693/--",NA,"0","0","0","1","0","0","0","0","0","0","21","0","0","0","0","2","0","402","1","0","1","1","1","0","0","0","1","3","0","0","0","0","3","0","0","2","0","10","1","1","0","0","0","0","0","15","0","0","4","1","5","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","46","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","60","0","0","0","159","0","0","0","0","3","0","125","0","1","0","18","7","38","16","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
