"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acanthus","Acer","Aizoaceae t.","Alchemilla t.","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthoceros t.","Apiaceae undif.","Araceae","Arbutus","Artemisia","Asphodelus/Asphodeline","Asteroideae undif.","Atropa-type","Berberis-type","Betula","Betulaceae undif.","Brassicaceae","Bryonia","Buxus","Callitriche","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carya","Caryophyllaceae undif.","Castanea","Cedrus","Centaurea","Ceratonia","Cercis","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Crassulaceae","Cryptogramma-type","Cupressaceae","Cuscuta","Cyclamen","Cyperaceae","Dioscorea","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Euphorbia t.","Fabaceae Undif.","Fagus","Fern","Ficus","Fraxinus","Fumaria","Galium t.","Genisteae","Gentiana t.","Geranium","Hedera","Hypecoum","Hypericum undif.","Indeterminable","IsoÃ«tes","Juglans","Juncaceae","Lamiaceae undif.","Lavatera","Lemnaceae","Linum t.","Lotus t.","Lycopodium spike","Lythrum","Matthiola","Mercurialis","Morus","Myriophyllum spicatum/verticillatum t.","Myrtus","Nerium","Olea t.","Onagraceae","Ononis t.","Oxalis","Paeonia","Papaver t.","Persicaria t.","Petaloid monocot","Phillyrea","Pilularia","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Polypodium-type","Populus","Potamogeton","Potentilla t.","Primula","Prunus t.","Pteridophyta (monolete)","Punica granatum","Quercus deciduous","Quercus evergreen","Quercus undif.","Ranunculaceae undif.","Rhamnus","Ribes","Riccia-type","Rosa t.","Rosaceae undif.","Rumex subg. Emex","Rumex t.","Ruppia","Salix","Sambucus","Sarcopoterium","Saxifragaceae","Scrophulariaceae undif.","Secale","Smilax","Solanum","Spergularia t.","Sphagnum-type","Styrax","Tamarix","Taxus","Thalictrum","Theligonum","Thymelaeaceae undif.","Tilia","Trifolium t.","Typha","Ulmus t.","Urtica t.","Utricularia","Valeriana t.","Viburnum","Vicia/Lathyrus","Vitex","Vitis"
"7907.0",NA,NA,"1088.1","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","  13.0","   0.0","   0.0","   3.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   8.0","   8.0","   0.0","   4.0","   0.0","   0.0","   2.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   2.0","   0.0","   1.0","   1.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   4.0","   0.0","   0.0","  31.0","   0.0","   0.0","   0.0","   0.0"," 451.0","   0.0","   0.0","   5.0","   0.0","  11.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   5.0","   0.0","   0.0","   8.0","   5.0","   0.0","  32.0","  11.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  70.0"," 183.0","   7.0","  13.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   7.0","  14.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   1.0","   0.0","   1.0","   0.0","   0.0","   6.0","   3.0","   1.0","   0.0","   0.0","   0.0","   6.0","  11.0"
"8019.0",NA,NA,"1097.1","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   2.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   1.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","  21.0","   0.0","   0.0","   0.0","   5.0"," 573.0","   0.0","   0.0","   5.0","   0.0","  24.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   2.0","   4.0","   0.0","   0.0","   5.0","   3.0","   0.0","  19.0","  12.0","   0.0","   0.0","   3.0","   7.0","   0.0","   0.0","   0.0","   3.0","   0.0","  48.0"," 287.0","   5.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","   0.0","  10.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   2.0","   0.0","   0.0","   0.0","   0.0","   5.0","  13.0"
"8085.0",NA,NA,"1102.4","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   7.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   2.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   5.0","   2.0","   0.0","   3.0","   1.0","   4.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  33.0","   0.0","   0.0","   0.0","   0.0"," 394.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   2.0","   9.0","   3.0","   1.0","  44.0","  13.0","   0.0","   0.0","   3.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","  71.0"," 236.0","   5.0","   6.0","   0.0","   0.0","   0.0","   8.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","   3.0","   1.0","   7.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   5.0"
"8148.0",NA,NA,"1107.2","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   1.0","  10.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   1.0","   1.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   1.0","   4.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","  42.0","   0.0","   0.0","   0.0","   4.0"," 454.0","   0.0","   0.0","   1.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   2.0","  36.0","   8.0","   0.0","  20.0","   4.0","   0.0","   0.0","   1.0","   4.0","   0.0","   0.0","   0.0","   1.0","   0.0","  47.0"," 259.0","   3.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0"
"8221.0",NA,NA,"1113.7","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   3.0","  12.0","   0.0","   0.0","   4.0","   1.0","   2.0","   0.0","   0.0","   0.0","   1.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   7.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  20.0","   1.0","   0.0","   0.0","   3.0"," 485.0","   0.0","   1.0","   1.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","  25.0","   8.0","   0.0","  19.0","  12.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","  57.0"," 263.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   9.0"
"8328.0",NA,NA,"1122.7","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   7.0","   0.0","   0.0","   1.0","   9.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","   3.0","   1.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","  51.0","   0.0","   0.0","   0.0","   5.0"," 466.0","   0.0","   0.0","   7.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  26.0","   5.0","   1.0","  25.0","   7.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0"," 110.0"," 160.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   3.0","   1.0","   1.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   2.0","   2.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  19.0"
"8410.0",NA,NA,"1129.7","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  20.0","   0.0","   0.0","   3.0","  13.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   3.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   2.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","  24.0","   0.0","   0.0","   0.0","  13.0"," 371.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","  19.0","   6.0","   1.0","  19.0","   5.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","  63.0"," 251.0","   1.0","   8.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   2.0","   8.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   3.0","  11.0"
"8471",NA,NA,"1135","   0","   0","   0","   0","   0","   0","   0","   8","   0","   0","   2","   6","   0","   0","   1","   1","   3","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   2","   3","   0","   1","   2","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","  11","   0","   0","   0","   6","   0","   0","   0","   0"," 203","   0","   0","  10","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","  16","   6","   0","  16","   0","   0","   3","   0","   0","   0","   0","   0","   2","   0"," 338","  65","   5","   1","   0","   0","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   1","  21"
"8551",NA,NA,"1142","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   1","   7","   0","   0","   1","   0","   2","   0","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   1","   0","   0","   3","   2","   0","   1","   1","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   4","   2","   0","   0","   0","   0","  14","   0","   3","   0","   0","   0","   0","   0","   0","  86","   0","   0","   0","   0"," 202","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   0","   0","   2","  19","   3","   9","  34","   5","   0","   0","   6","   3","   0","   0","   0","   2","   0"," 211","  26","   0","   3","   0","   0","   0","   0","   1","   0","   0","   0","   2","   2","   1","   0","   1","   0","   0","   0","   0","   0","   0","   1","   0","   0","   2","   0","   0","   0","   0","   3","   3","   0","   0","   0","   0","   1","  22"
"8652",NA,NA,"1151","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   1","   6","   0","   0","   1","   1","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   1","   0","   0","   0","   0","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   1","   9","   0","   0","   0","   2","   0","   6","   0","   1","   0","   5","   0","   0","   0","   0","  40","   0","   0","   0","   0"," 347","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   1","   5","   3","   0","  26","  10","   0","   0","   1","   1","   0","   0","   0","   0","   0"," 178"," 127","   0","   4","   0","   0","   0","   2","   1","   0","   0","   0","   0","   1","   0","   0","   2","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   1","   0","   2","   0","   0","   0","   0","   3","  39"
"8752",NA,NA,"1160","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   0","   7","   0","   0","   2","   2","   1","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   1","   2","   1","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  46","   0","   0","   0","   1"," 502","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   2","   4","  31","  12","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 236","  71","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   4","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   1","   4","   1","   0","   0","   0","   0","   1","  28"
"8850",NA,NA,"1169","   0","   0","   0","   0","   0","   0","   1","   7","   0","   0","   2","   5","   0","   1","   0","   0","   3","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   0","   0","   0","   0","  15","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","  18","   0","   0","   0","   3"," 616","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   1","  12","   0","   0","  29","   8","   0","   0","   1","   0","   0","   0","   0","   1","   0"," 255","  85","   6","   2","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   1","   7","   1","   0","   0","   0","   0","   0","   2","   0","   0","   1","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   2","  39"
"8947",NA,NA,"1178","   0","   0","   0","   0","   0","   3","   0","   6","   0","   0","   5","  13","   0","   0","   3","   0","   4","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   1","   0","   1","   0","   0","   0","   0","   0","   3","   6","   0","   1","   3","   2","   1","   0","   0","   1","   0","   0","   0","   0","   0","   0","   2","   1","   4","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   7","   0","   2","   0","   0","  37","   0","   0","   0","   0"," 990","   0","   1","   1","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   2","   0","   0","   1","  13","   2","   0","  28","  22","   0","   0","   2","   3","   0","   0","   0","   0","   0"," 200","  65","   0","   1","   0","   0","   0","   0","   1","   0","   2","   0","   2","   2","   0","   0","   6","   0","   0","   0","   0","   0","   0","   2","   0","   0","   7","   0","   0","   0","   4","   0","   5","   0","   0","   0","   0","   1","  43"
"9042",NA,NA,"1187","   0","   0","   0","   0","   0","   0","   2","  13","   0","   0","   0","  10","   0","   0","   1","   0","   4","   0","   0","   0","   1","   4","   0","   0","   0","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   3","   1","   0","   3","   0","   0","   3","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   1","   0","   3","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","  25","   0","   0","   0","   4"," 792","   0","   0","   3","   0","   0","   0","   0","   1","   0","   0","   1","   0","   0","   0","   1","   0","   0","   2","  24","   1","   0","  36","  13","   0","   0","   0","   2","   0","   0","   0","   1","   0"," 163"," 116","   8","   9","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","  17","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   2","  30"
"9136",NA,NA,"1196","   0","   0","   0","   0","   0","   3","   0","   5","   0","   0","   1","   6","   0","   0","  15","   0","   1","   0","   0","   1","   0","   4","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   6","   0","   1","   4","   6","   1","   0","   0","   2","   0","   0","   0","   1","   0","   0","   0","   0","   2","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0","  19","   0","   0","   0","   0"," 630","   0","   0","   4","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   3","   0","   0","   2","  33","   2","   1","  41","  12","   0","   0","   0","   0","   0","   0","   0","   0","   0"," 184","  46","   0","   8","   0","   0","   0","   0","   2","   0","   0","   0","   1","   7","   1","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   1","   2","   0","   0","   1","   0","   1","   3","   0","   0","   0","   0","   3","  69"
"9230",NA,NA,"1205","   0","   0","   0","   0","   0","   0","   0","   9","   0","   0","   1","  11","   0","   0","   3","   0","   1","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   5","   1","   0","   1","   0","   0","   2","   0","   0","   0","   0","   1","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   1","   0","   0","  36","   0","   0","   0","   1"," 747","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   4","  24","   0","   0","  34","   6","   0","   0","   1","   0","   0","   0","   0","   0","   0"," 121"," 129","   0","   0","   0","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","  15","   0","   0","   0","   0","   0","   0","   3","   0","   0","   2","   0","   0","   1","   0","   0","   4","   0","   0","   0","   0","   0","  71"
"9322",NA,NA,"1214","   0","   0","   0","   0","   0","   0","   1","  13","   0","   0","   1","   6","   0","   0","   1","   1","   2","   0","   0","   0","   2","   8","   0","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   1","   1","   0","   2","   1","   1","   2","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   4","   0","   2","   1","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  18","   0","   0","   0","   1"," 459","   0","   0","   3","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   2","   0","   0","   2","  15","   1","   1","  30","  19","   0","   0","   0","   0","   0","   0","   0","   1","   0"," 136"," 144","   8","   3","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   2","  11","   0","   0","   0","   0","   0","   0","   2","   0","   1","   1","   0","   0","   0","   1","   1","   0","   0","   0","   0","   0","   7","  49"
"9413",NA,NA,"1223","   0","   0","   0","   0","   0","   0","   0","  21","   0","   0","   4","  17","   0","   0","   4","   0","   4","   0","   0","   0","   0","   6","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0","   0","   0","   8","   6","   0","   1","   9","   0","   2","   0","   0","   7","   0","   0","   0","   0","   2","   0","   0","   3","   0","   3","   0","   1","   1","   0","   0","   0","   2","   0","   0","   4","   0","   0","   0","   0","  15","   0","   0","   0","   0"," 625","   0","   1","   1","   0","   0","   0","   0","   0","   0","   0","   1","   0","   1","   0","   2","   0","   0","   0","  17","   2","   2","  36","  12","   0","   0","   0","   2","   0","   0","   0","   0","   0"," 140","  55","   6","   8","   0","   0","   1","   0","   0","   0","   2","   0","   1","   3","   0","   2","   8","   2","   0","   0","   0","   0","   0","   1","   0","   0","   1","   0","   0","   0","   2","   1","  10","   0","   0","   0","   0","  12","  75"
"9554",NA,NA,"1237","   0","   0","   0","   0","   0","   3","   0","  33","   0","   0","  10","  28","   0","   0","   9","   2","   9","   0","   0","   0","   1","   2","   0","   0","   0","   0","   0","   1","   0","   2","   0","   0","   3","   0","   0","   9","  15","   0","   0","   2","   2","   0","   0","   0","  29","   0","   0","   0","   1","   0","   0","   1","   0","   0","   7","   2","   0","   0","   2","   0","   0","   0","   0","   0","   3","   0","   3","   0","   0","  44","   0","   0","   0","   0"," 245","   0","   2","   7","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","   0","  10","   0","   0","   7","  67","   4","   0","  43","  19","   0","   0","   0","   3","   0","   0","   0","   1","   0","  64","  24","   0","  11","   0","   0","   2","   0","   0","   0","   0","   0","   1","   1","   0","   0","   0","   1","   0","   0","   0","   0","   0","   1","   3","   2","   1","   0","   0","   2","   7","   0","  26","   0","   0","   0","   0","   4","  45"
