"Depth (cm)","Sample code","Abies","Acacia t.","Acalypha","Acanthaceae undif.","Afzelia","Agavaceae","Aizoaceae t.","Alchornea","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Amphimas","Anthoceros t.","Antidesma t.","Apiaceae undif.","Araliaceae undif.","Arecaceae undif.","Artemisia","Asphodelus t.","Asteroideae undif.","Balanites","Barleria","Betula","Bignoniaceae undif.","Blepharis","Blighia","Bombax","Boraginaceae undif.","Borreria t.","Boscia","Bosqueia","Brassicaceae","Bridelia","Burkea","Cadaba","Calligonum","Calycobolus-type","Canthium","Capparaceae undif.","Carpinus","Caryophyllaceae undif.","Cassia","Cathaya","Caylusea","Celastraceae/Hippocrateaceae","Celtis","Centaurea","Chrozophora","Chrysobalanus t.","Cichorieae","Cissus t.","Cistaceae","Cleome","Combretaceae","Commiphora","Connaraceae","Convolvulaceae","Corylus","Crossopteryx","Crudia","Cuviera","Cyperaceae","Detarium","Dichrostachys","Diodia","Diospyros/Euclea t.","Dodonaea","Drypetes molunduana","Elaeis","Entada","Ephedra","Erica t.","Erodium","Eucommia","Eugenia/Syzygium","Euphorbia t.","Euphorbiaceae undif.","Faboideae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fungi","Gaertnera","Geraniaceae undif.","Grewioideae","Gymnocarpos","Heliotropium","Hygrophila","Hymenocardia","Hyphaene t.","Hypoestes t.","Ilex","Indeterminable","Indigofera","Isoberlinia","Ixora","Jasminum","Jatropha/Croton","Justicia/Monechma","Kedrostis","Lamiaceae undif.","Lannea","Leea","Lophira","Macaranga","Maerua","Mallotus","Malva undif.","Manilkara","Marker, added","Marker, found","Mitracarpus","Monoletes","Morelia","Morella","Musci","Mussaenda","Myriophyllum undif.","Nauclea/Mitragyna","Neurada","Nitraria","Nyctaginaceae","Nymphaea","Olea t.","Paramacrolobium","Pavetta","Petaloid monocot","Phillyrea","Phoenix t.","Phyllanthus undif.","Phytolacaceae","Picea","Piliostigma","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Podocarpus","Polygala","Polygonum t.","Ponteridaceae","Potamogeton","Proteaceae","Pterocarya","Pycnanthus","Quercus undif.","Ranunculaceae undif.","Rauvolfia","Rhamnaceae undif.","Rhizophora","Riccia","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Rutaceae undif.","Sabicea","Salix","Salvadora","Sanguisorba t.","Sapotaceae/Meliaceae","Schrebera","Searsia","Securinega  t.","Sesbania","Sherbournia","Sideroxylon t.","Solanum","Spergularia t.","Sterculia","Tamarindus/Cryptosepalum","Tamarix","Tetrorchidium","Thymelaeaceae undif.","Tilia","Tribulus","Triletes","Typha","Uapaca","Ulmus t.","Vigna","Virectaria","Volume","Zanthoxylum","Zygophyllum t."
"21125","108-658A-24-6, 56-58","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","170","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","15","0","0"
"21179","108-658A-24-6, 115-117","0","1","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","14","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","235","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","14","0","0"
"21222","108-658A-24-7, 16-19","0","1","0","0","0","0","0","1","0","0","0","63","0","0","0","0","0","0","1","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","2","0","0","18","0","2","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","493","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","141","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0"
"21288","108-658A-24-7, 110-112","0","0","0","0","0","0","0","1","0","0","0","36","0","0","0","0","0","0","1","1","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","14","0","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","268","27000","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1","194","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","15","0","0"
"21341","108-658A-24-8, 12-16","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","27000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","186","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","18","0","0"
"21369","108-658A-24-9, 5-7","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","43","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","15","0","0"
"21399","108-658A-24-9, 35-37","0","1","0","0","0","1","0","1","0","0","0","95","0","0","0","0","0","1","2","0","20","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","78","0","0","0","0","0","4","0","0","8","0","0","0","0","0","0","0","1","0","0","0","15","0","0","0","0","0","0","0","0","5","0","1","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","425","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","0","63","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","9","0","0"
"21417","108-658A-24-9, 53-55","0","0","0","0","0","0","0","2","0","0","0","87","0","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","55","0","0","0","0","0","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","4","0","2","0","0","3","0","0","0","2","0","0","1","0","0","0","3","0","0","0","2","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","380","27000","0","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","92","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8","0","0"
"21444","108-658A-24-2, 15-17","0","0","0","1","0","0","0","2","0","0","0","37","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","139","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","18","0","0"
"21570","108-658A-25-1, 12-16","0","0","0","0","0","0","0","1","0","0","0","104","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","1","0","0","0","0","0","0","0","9","0","0","0","3","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","3","2","0","0","0","0","3","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","285","27000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","75","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","0","0"
"21610","108-658A-25-1, 65-67","0","0","0","0","0","0","0","0","0","0","0","93","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91","27000","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","15","0","0"
"21667","108-658A-25-1, 135-137","0","0","0","0","0","0","0","1","1","0","0","43","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","14","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","311","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","162","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","14","0","0"
"21695","108-658A-25-2, 12-16","0","1","0","0","0","0","0","1","0","0","0","52","0","0","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","27000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","161","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","13","0","0"
"21730","108-658A-25-2, 55-57","0","0","0","0","0","0","0","0","0","0","0","68","0","0","0","1","0","0","2","0","13","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","22","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","257","27000","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","3","0","3","123","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","15","0","0"
"21784","108-658A-25-2, 110-112","0","0","0","0","0","0","0","1","2","0","0","58","0","0","0","0","0","0","2","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","24","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","155","0","0"
"21836","108-658A-25-3, 12-16","0","0","0","0","0","0","0","0","1","0","1","47","0","0","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","27000","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","154","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","13","0","0"
"21901","108-658A-25-3, 92-94","0","0","0","0","0","0","0","0","1","0","0","97","0","0","0","0","0","0","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","0","11","0","0","0","1","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","255","27000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","0","78","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","2","0","0","0","0","145","0","0"
"21957","108-658A-25-4, 12-16","0","1","0","0","0","0","0","0","0","0","0","71","0","1","0","0","0","0","1","0","29","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","48","0","0","0","0","0","5","0","0","23","0","0","0","1","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","388","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","107","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","145","0","0"
"22026","108-658A-25-4, 98-101","0","0","0","0","0","0","0","0","0","0","0","115","0","0","0","0","0","0","2","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","118","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","18","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","618","27000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","78","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","15","0","0"
"22074","108-658A-25-5, 12-16","0","2","0","0","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","1","14","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","97","0","0","0","0","0","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","96","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","77","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","135","0","0"
"22129","108-658A-25-5, 95-97","0","0","0","0","0","0","0","1","1","0","0","27","0","0","0","0","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","5","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220","27000","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","157","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","125","0","0"
"22167","108-658A-25-6, 12-16","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","5","2","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","376","27000","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","0","247","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","16","0","0"
"22227","108-658A-25-7, 11-15","0","1","0","0","0","0","0","2","0","0","0","41","0","0","0","0","0","1","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","2","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","332","27000","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","163","0","0","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","15","0","0"
"22256","108-658A-25-7, 41-43","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","182","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","15","0","0"
"22292","108-658A-25-7, 77-79","0","0","0","0","0","0","0","1","0","0","0","51","0","0","0","0","0","0","4","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","117","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","145","0","0"
"22324","108-658A-25-5, 20-22","0","0","0","0","0","0","0","1","0","0","0","78","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","32","0","0","0","0","0","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0"
